ogc_fid,lat,lon,rooms,bedrooms,bathrooms,surface_to,surface_co,price,pm2
29279,-34.60021,-58.43043,3,2,1,51,51,133000,2607.8431372549
29280,-34.6052647,-58.4245794,3,2,1,45,35,109000,3114.28571428571
29281,-34.606022,-58.4298855,3,2,2,96,89,195000,2191.01123595506
29282,-34.6055869,-58.421491,3,2,1,67,63,206000,3269.84126984127
29283,-34.600746,-58.4252969,3,2,1,58,58,100000,1724.13793103448
29284,-34.6028961,-58.4310504,3,2,2,90,83,290000,3493.97590361446
29285,-34.60736,-58.4173,3,2,2,65,60,221900,3698.33333333333
29286,-34.60252,-58.43683,3,2,2,87,77,173000,2246.75324675325
29287,-34.583969,-58.4236893,3,2,2,71,65,370000,5692.30769230769
29288,-34.5855429,-58.4253346,3,2,2,71,65,350000,5384.61538461538
29289,-34.5770920065,-58.4316431995,3,2,1,76,70,189000,2700
29290,-34.5859904,-58.4384503,3,2,1,69,59,285000,4830.50847457627
29291,-34.6324429,-58.3855345,3,2,1,78,78,129000,1653.84615384615
29292,-34.5624353,-58.4656486,3,,2,98,94,310000,3297.87234042553
29293,-34.5551476,-58.4510134,3,2,1,67,63,249508,3960.44444444444
29294,-34.5609042,-58.4436884,3,,1,85,40,390000,9750
29295,-34.571339,-58.4418181,3,2,1,82,74,275000,3716.21621621622
29296,-34.568382,-58.4507065,3,,1,55,54,169000,3129.62962962963
29297,-34.571339,-58.441818,3,,1,,75,295000,3933.33333333333
29299,-34.5902439,-58.3934647,3,,2,90,73,349000,4780.82191780822
29300,-34.5940067134,-58.3797667396,3,2,2,93,84,290000,3452.38095238095
29301,-34.596827,-58.3930846,3,2,2,77,68,333343,4902.10294117647
29302,-34.6157415,-58.4044495,3,2,1,60,60,125000,2083.33333333333
29303,-34.6110333,-58.4032449,3,,2,65,65,140000,2153.84615384615
29304,-34.6127847,-58.4068172,3,,1,45,45,90000,2000
29305,-34.6048557,-58.4292563,3,2,1,73,60,192831,3213.85
29306,-34.6169315,-58.4636477,3,,1,70,61,178600,2927.86885245902
29307,-34.6048557,-58.4292563,3,2,1,73,60,199597,3326.61666666667
29308,-34.6281795868,-58.4371825153,3,,2,82,72,225000,3125
29309,-34.6248016,-58.4456711,3,,1,59,55,186000,3381.81818181818
29310,-34.6283941,-58.438534,3,,2,,86,220000,2558.13953488372
29311,-34.6048557,-58.4292563,3,2,1,67,62,200010,3225.96774193548
29312,-34.6048557,-58.4292563,3,2,1,73,60,196214,3270.23333333333
29313,-34.6048557,-58.4292563,3,2,1,72,60,207235,3453.91666666667
29314,-34.6048557,-58.4292563,3,2,1,67,62,193343,3118.43548387097
29315,-34.6125753655,-58.4317611955,3,2,2,87,82,275000,3353.65853658537
29316,-34.6283941,-58.438534,3,,2,,78,199000,2551.28205128205
29317,-34.6169315,-58.4636477,3,,1,70,60,176000,2933.33333333333
29318,-34.6048557,-58.4292563,3,2,1,77,62,199164,3212.32258064516
29319,-34.6104477,-58.4466879,3,2,1,61,56,180000,3214.28571428571
29320,-34.5832840561,-58.4514568344,3,2,1,63,58,190000,3275.86206896552
29321,-34.5832840561,-58.4514568344,3,2,1,82,57,235000,4122.80701754386
29322,-34.5832840561,-58.4514568344,3,2,1,83,58,215000,3706.89655172414
29323,-34.5832840561,-58.4514568344,3,2,1,63,58,208000,3586.20689655172
29324,-34.6155214,-58.4046688,3,,1,76,68,139000,2044.11764705882
29325,-34.594392,-58.4989245,3,2,1,60,60,139000,2316.66666666667
29326,-34.5809958825,-58.4465305339,3,2,1,70,70,180000,2571.42857142857
29327,-34.5791162619,-58.4494062074,3,2,2,81,75,250000,3333.33333333333
29328,-34.5809958825,-58.4465305339,3,2,1,70,70,180000,2571.42857142857
29329,-34.6377021,-58.561484,3,2,1,60,60,115000,1916.66666666667
29330,-34.6395648,-58.4969627,3,,2,,70,110000,1571.42857142857
29331,-34.4388288,-58.5562649,3,2,2,86,75,237500,3166.66666666667
29332,-34.4388288,-58.5562649,3,2,2,86,75,254500,3393.33333333333
29333,-34.4388288,-58.5562649,3,2,2,86,75,237500,3166.66666666667
29334,-34.5974345,-58.4286264,3,2,1,80,75,165000,2200
29335,-34.5952565,-58.4429353,3,2,1,58,58,145000,2500
29336,-34.6028322,-58.4451355,3,,1,,63,167500,2658.73015873016
29337,-34.5942569,-58.4414401,3,2,1,76,42,115000,2738.09523809524
29338,-34.5949545,-58.4315016,3,2,1,55,51,120000,2352.94117647059
29339,-34.59284,-58.44172,3,2,1,64,56,155000,2767.85714285714
29340,-34.594392,-58.4989245,3,2,1,60,60,139000,2316.66666666667
29341,-34.6023547,-58.5209585,3,2,2,95,80,285000,3562.5
29342,-34.6674769,-58.48194,3,,1,,70,165000,2357.14285714286
29343,-34.6126265,-58.3623802,3,2,3,165,155,815000,5258.06451612903
29344,-34.5707339,-58.4785769,3,2,1,63,55,180000,3272.72727272727
29345,-34.5733959,-58.4735568,3,2,2,81,68,271800,3997.05882352941
29346,-34.5707339,-58.4785769,3,2,1,63,55,159000,2890.90909090909
29347,-34.5718058,-58.4791388,3,,2,80,69,217000,3144.92753623188
29348,-34.538666,-58.5136988,3,,1,60,60,170000,2833.33333333333
29349,-34.5392256,-58.5147731,3,,1,60,60,170000,2833.33333333333
29350,-34.508387,-58.481411,3,,2,,63,298000,4730.15873015873
29351,-34.7545464,-58.4335577,3,,1,40,40,48000,1200
29352,-34.7473824,-58.4006674,3,,1,60,60,120000,2000
29353,-34.6057296,-58.5665769,3,,1,,70,125000,1785.71428571429
29354,-34.6367266,-58.5354534,3,,1,70,65,110000,1692.30769230769
29355,-34.5992938,-58.4897753,3,2,1,146,66,165000,2500
29356,-34.594392,-58.4989245,3,2,1,60,60,139000,2316.66666666667
29357,-34.4238993,-58.5779087,4,,2,90,90,300000,3333.33333333333
29358,-34.4001535,-58.6497939,4,3,3,136,123,349000,2837.39837398374
29359,-34.6340579,-58.46826,4,,1,94,84,249000,2964.28571428571
29360,-34.6215574383,-58.4765889394,4,3,2,74,71,139000,1957.74647887324
29361,-34.7089396,-58.4027845,4,,1,80,76,165000,2171.05263157895
29362,-34.550455,-58.468229,4,3,2,98,92,259000,2815.21739130435
29363,-34.5989669191,-58.4161984577,4,3,1,121,105,310000,2952.38095238095
29364,-34.5892627,-58.4141668,4,3,1,154,113,435000,3849.55752212389
29365,-34.5949724,-58.4137295,4,3,3,150,130,385000,2961.53846153846
29366,-34.5673936,-58.4437457,4,,3,108,108,525000,4861.11111111111
29367,-34.5745997,-58.4327811,4,3,2,131,122,330000,2704.91803278689
29368,-34.5845449,-58.4118067,4,3,2,178,150,470000,3133.33333333333
29369,-34.5918204,-58.4229565,4,3,2,123,115,379800,3302.60869565217
29370,-34.5608827871,-58.4596046434,4,3,2,83,83,220000,2650.60240963855
29371,-34.55673,-58.4462065,4,3,4,184,184,616000,3347.82608695652
29372,-34.5539398,-58.4383094,4,,4,160,160,1080000,6750
29373,-34.5719588,-58.4632594,4,3,1,247,247,790000,3198.38056680162
29374,-34.5731366,-58.4330084,4,3,2,98,98,280000,2857.14285714286
29375,-34.5931652,-58.3831076,4,,2,135,135,359999,2666.65925925926
29376,-34.587805,-58.388887,4,3,2,240,240,1250000,5208.33333333333
29377,-34.5895544,-58.390413,4,3,2,97,92,445000,4836.95652173913
29378,-34.5993310716,-58.4010589796,4,3,2,111,111,245000,2207.20720720721
29379,-34.6034439,-58.4050088,4,,2,82,78,149000,1910.25641025641
29380,-34.6169315,-58.4636477,4,,1,97,80,235900,2948.75
29381,-34.6099922,-58.439802,4,,3,119,99,270000,2727.27272727273
29382,-34.6116636,-58.4316616,4,,3,100,100,260000,2600
29383,-34.6180833,-58.4466642,4,,1,90,85,149000,1752.94117647059
29384,-34.6169315,-58.4636477,4,,1,95,80,246100,3076.25
29385,-34.624203,-58.4408163,4,3,4,188,137,610000,4452.55474452555
29386,-34.6281382,-58.4502816,4,3,2,85,80,330000,4125
29387,-34.5820902495,-58.4566418651,4,3,2,98,90,189000,2100
29388,-34.5817732107,-58.4570962921,4,3,2,98,90,189000,2100
29389,-34.4726413,-58.5116697,4,,1,82,78,248000,3179.48717948718
29390,-34.624006,-58.4469671,4,,2,112,200,253680,1268.4
29391,-34.6013644,-58.4301434,4,3,2,78,70,184000,2628.57142857143
29392,-34.5982107117,-58.4356258651,4,3,2,99,84,225000,2678.57142857143
29393,-34.5985917,-58.4354163,4,3,2,80,64,190000,2968.75
29394,-34.5934766319,-58.4458224783,4,3,1,95,95,200000,2105.26315789474
29395,-34.6644992,-58.4750743,4,,2,,75,95000,1266.66666666667
29396,-34.5775563,-58.4966126,4,,2,89,80,215000,2687.5
29397,-34.5173201,-58.4774796,4,3,3,204,151,465000,3079.4701986755
29398,-34.61104,-58.43824,4,3,2,136,121,340000,2809.9173553719
29399,-34.5999198,-58.3752383,5,,2,114,90,249000,2766.66666666667
29400,-34.5958410273,-58.3798447693,5,3,3,133,133,395000,2969.92481203008
29401,-34.5774697,-58.4292266,5,4,3,135,125,396000,3168
29402,-34.5585768,-58.4558288,5,3,4,151,135,410000,3037.03703703704
29403,-34.5585768,-58.4558288,5,3,4,151,135,410000,3037.03703703704
29404,-34.5926065,-58.3951706,5,4,3,215,192,590000,3072.91666666667
29405,-34.5959049894,-58.3799828856,5,3,3,133,133,395000,2969.92481203008
29406,-34.5999198,-58.3752383,5,,2,114,90,249000,2766.66666666667
29407,-34.5637940178,-58.4370097147,6,3,3,194,194,485000,2500
29408,-34.563704,-58.438511,6,5,3,259,252,680000,2698.4126984127
29409,-34.641551,-58.366664,2,,,52,40,65000,1625
29410,-34.613313,-58.4040257,1,,1,26,26,70000,2692.30769230769
29411,-34.6845968892,-58.6958619693,4,,1,60,60,57000,950
29412,-34.4236042356,-58.8389687656,1,,1,43,43,135000,3139.53488372093
29413,-34.4305893,-58.5768956,2,,1,49,44,120000,2727.27272727273
29414,-34.4022441,-58.6528774,4,,2,99,74,215000,2905.4054054054
29415,-34.4022441,-58.6528774,4,,2,99,74,215000,2905.4054054054
29416,-34.497881,-58.645092,1,,1,,30,43000,1433.33333333333
29417,-34.4246993,-58.658299,2,,2,,51,140000,2745.09803921569
29418,-34.60399,-58.41237,1,,1,28,28,98000,3500
29419,-34.6041864,-58.4140151,1,,1,43,39,94000,2410.25641025641
29420,-34.6264257,-58.4652542,1,,1,36,28,85000,3035.71428571429
29421,-34.6306988,-58.4522318,4,,1,98,90,168000,1866.66666666667
29422,-34.6738817,-58.4059738,4,,2,85,80,195000,2437.5
29423,-34.538111,-58.469548,3,,1,52,52,149000,2865.38461538462
29424,-34.54600525,-58.46642303,1,,1,44,42,110000,2619.04761904762
29425,-34.554421,-58.4563197,1,,1,42,39,130000,3333.33333333333
29426,-34.592447,-58.375878,1,,1,,42,133000,3166.66666666667
29427,-34.6095033,-58.4185811,2,,1,35,31,75000,2419.35483870968
29428,-34.606343,-58.4173351,3,,1,78,63,200000,3174.60317460317
29429,-34.6116232,-58.414892,2,,1,,33,75000,2272.72727272727
29430,-34.5982192139,-58.4300380813,1,,1,38,34,115000,3382.35294117647
29431,-34.5982192139,-58.4300380813,1,,1,39,35,118000,3371.42857142857
29432,-34.60399,-58.41237,1,,1,28,28,98000,3500
29433,-34.6041864,-58.4140151,1,,1,43,39,94000,2410.25641025641
29434,-34.5975832,-58.4562447,4,,1,89,80,178000,2225
29435,-34.613313,-58.4040257,1,,1,26,26,69000,2653.84615384615
29436,-34.6051668,-58.4275226,3,,2,83,70,290000,4142.85714285714
29437,-34.5982192139,-58.4300380813,1,,1,39,35,118000,3371.42857142857
29438,-34.65109253,-58.51868439,3,,3,100,106,400000,3773.58490566038
29439,-34.5894432,-58.4194807,3,,2,72,67,270000,4029.85074626866
29440,-34.5982192139,-58.4300380813,1,,1,39,35,118000,3371.42857142857
29441,-34.5982192139,-58.4300380813,1,,1,38,34,115000,3382.35294117647
29442,-34.5836044,-58.4247218,1,,1,45,42,164500,3916.66666666667
29443,-34.5975352481,-58.415668935,1,,1,49,45,135000,3000
29444,-34.5738688,-58.4409347,1,,1,29,29,92000,3172.41379310345
29445,-34.5816987,-58.4335472,2,,1,50,44,205000,4659.09090909091
29446,-34.5958142,-58.4231789,1,,1,30,30,93000,3100
29447,-34.5825491,-58.41735,4,,2,106,106,315000,2971.69811320755
29448,-34.5962501673,-58.4149563522,1,,1,29,29,77000,2655.1724137931
29449,-34.5904467931,-58.424826925,1,,1,28,28,95000,3392.85714285714
29450,-34.5723368,-58.4308013,3,,1,,86,375000,4360.46511627907
29451,-34.5906543261,-58.4240301109,1,,1,31,28,128000,4571.42857142857
29452,-34.59777,-58.41571,1,,1,28,28,68000,2428.57142857143
29453,-34.5836044,-58.4247218,2,,1,90,86,342984,3988.18604651163
29454,-34.5906543261,-58.4240301109,1,,1,31,28,128000,4571.42857142857
29455,-34.5836044,-58.4247218,1,,1,49,45,187500,4166.66666666667
29456,-34.5669686824,-58.4353811798,5,,2,171,160,649000,4056.25
29457,-34.56621933,-58.43441391,3,,3,117,117,360000,3076.92307692308
29458,-34.5383365,-58.4720819,3,,1,67,57,198000,3473.68421052632
29459,-34.5698508,-58.4393902,3,,3,143,131,482000,3679.3893129771
29460,-34.5551569,-58.4535714,1,,1,34,31,102000,3290.32258064516
29461,-34.5682975,-58.4484949,3,,1,86,80,260000,3250
29462,-34.5620422,-58.4637617,1,,1,32,29,120000,4137.93103448276
29463,-34.5669686824,-58.4353811798,5,,2,171,160,649000,4056.25
29464,-34.5648961,-58.465672,2,,1,43,43,175000,4069.76744186047
29465,-34.60818481,-58.39467239,,,1,35,35,115000,3285.71428571429
29470,-34.6048729,-58.4726376,3,,2,,65,145000,2230.76923076923
29471,-34.60218048,-58.47016907,1,,2,49,44,105000,2386.36363636364
29472,-34.6045892,-58.4616366,1,,1,48,36,112500,3125
29473,-34.5969613718,-58.3809204683,1,,1,29,29,76000,2620.68965517241
29474,-34.5500055,-58.4829584,2,,1,47,43,148900,3462.79069767442
29475,-34.5383365,-58.4720819,3,,1,67,57,198000,3473.68421052632
29476,-34.613313,-58.4040257,1,,1,26,26,70000,2692.30769230769
29477,-34.5544188,-58.4675029,1,,1,31,29,140000,4827.58620689655
29478,-34.6253874,-58.4481982,4,,2,93,82,339900,4145.12195121951
29479,-34.6097091199,-58.4435149423,3,,2,80,76,301117,3962.06578947368
29480,-34.6215194,-58.4361001,2,,1,48,41,105000,2560.9756097561
29481,-34.6188417,-58.442065,3,,1,69,66,154000,2333.33333333333
29482,-34.6163692,-58.378173,2,,1,66,66,102000,1545.45454545455
29483,-34.6163692,-58.378173,2,,1,46,46,88000,1913.04347826087
29484,-34.6217249,-58.3712228,1,,1,80,36,139000,3861.11111111111
29485,-34.62125778,-58.52571869,2,,,69,65,163000,2507.69230769231
29486,-34.4704434,-58.5081861,3,,1,68,51,165000,3235.29411764706
29487,-34.4713957,-58.5557456,2,,1,74,56,183000,3267.85714285714
29488,-34.60255432,-58.3897171,,,,30,30,76000,2533.33333333333
29489,-34.5973304,-58.4216121,1,,1,34,29,130000,4482.75862068965
29490,-34.5926460169,-58.4107853739,1,,1,41,37,132825,3589.86486486486
29491,-34.5950582,-58.4109541,3,,1,61,56,198000,3535.71428571429
29492,-34.5973304,-58.4216121,1,,1,45,35,170000,4857.14285714286
29493,-34.5926460169,-58.4107853739,1,,1,41,39,129710,3325.89743589744
29494,-34.5926195206,-58.4108819334,1,,1,61,41,140772,3433.46341463415
29495,-34.5973304,-58.4216121,1,,1,45,35,160000,4571.42857142857
29496,-34.5973304,-58.4216121,1,,1,34,29,120000,4137.93103448276
29497,-34.5926460169,-58.4107853739,1,,1,35,33,113318,3433.87878787879
29498,-34.5973304,-58.4216121,1,,1,34,29,120000,4137.93103448276
29499,-34.5926460169,-58.4107853739,1,,1,35,33,116016,3515.63636363636
29500,-34.5926460169,-58.4107853739,1,,1,41,39,132798,3405.07692307692
29501,-34.5973304,-58.4216121,1,,1,45,35,147000,4200
29502,-34.5926460169,-58.4107853739,1,,1,41,39,126622,3246.71794871795
29503,-34.5973304,-58.4216121,1,,1,45,35,270000,7714.28571428571
29504,-34.5973304,-58.4216121,1,,1,34,29,120000,4137.93103448276
29505,-34.4447549,-58.5578223,2,,1,50,48,118000,2458.33333333333
29506,-34.5810295,-58.4327598,1,,1,44,40,118125,2953.125
29507,-34.5965884,-58.4431011,1,,1,38,28,69500,2482.14285714286
29508,-34.5982192139,-58.4300380813,1,,1,39,35,118000,3371.42857142857
29509,-34.6002603,-58.4480764,4,,1,89,80,178000,2225
29510,-34.5934642,-58.4421207,1,,1,40,35,113500,3242.85714285714
29511,-34.601881,-58.43188,1,,1,39,36,79000,2194.44444444444
29512,-34.5957088,-58.4475809,1,,1,30,26,89900,3457.69230769231
29513,-34.5982192139,-58.4300380813,1,,1,38,34,115000,3382.35294117647
29514,-34.5933706,-58.4422322,1,,1,40,35,100500,2871.42857142857
29515,-34.5810295,-58.4327598,1,,1,44,40,118125,2953.125
29516,-34.5933706,-58.4422322,1,,1,40,34,101500,2985.29411764706
29517,-34.594131,-58.443732,,,1,35,32,95900,2996.875
29518,-34.59640121,-58.44021225,3,,2,80,80,260000,3250
29519,-34.5933706,-58.4422322,1,,1,40,34,100000,2941.17647058824
29520,-34.5947209,-58.4442897,1,,1,51,36,115000,3194.44444444444
29521,-34.594213,-58.442563,1,,1,35,30,88000,2933.33333333333
29522,-34.5981379,-58.5148659,5,,3,116,102,395000,3872.54901960784
29523,-34.6161923,-58.51963,3,,1,59,49,128000,2612.24489795918
29524,-34.6090122,-58.5021871,1,,1,37,33,97000,2939.39393939394
29525,-34.5912164,-58.5061457,4,,2,96,81,323000,3987.65432098765
29526,-34.6006877,-58.5143934,1,,1,37,33,98000,2969.69696969697
29527,-34.6018704,-58.3643334,2,,1,60,57,330000,5789.47368421053
29528,-34.6121094,-58.3625474,3,,2,137,137,950000,6934.30656934307
29529,-34.616999,-58.362733,3,,,91,73,600000,8219.17808219178
29530,-34.6191207,-58.3916111,1,,1,35,32,79000,2468.75
29531,-34.6191207,-58.3916111,1,,1,35,32,79000,2468.75
29532,-34.6273459,-58.4073378,2,,1,46,42,93000,2214.28571428571
29533,-34.6191207,-58.3916111,1,,1,35,32,79000,2468.75
29534,-34.5851373,-58.4633796,1,,1,44,38,115000,3026.31578947368
29535,-34.5721161,-58.4799037,3,,1,65,60,175000,2916.66666666667
29536,-34.5650256,-58.4569496,1,,1,35,35,170000,4857.14285714286
29537,-34.5839686,-58.4756756,,,1,43,31,103000,3322.58064516129
29538,-34.56813,-58.4805806,2,,1,,36,128600,3572.22222222222
29539,-34.5216344,-58.4731835,2,,1,47,40,295000,7375
29540,-34.5196555,-58.4722514,1,,1,40,33,179000,5424.24242424242
29541,-34.4984141,-58.4881555,3,,2,154,88,300000,3409.09090909091
29542,-34.5136605281,-58.4902672853,3,,1,,60,189900,3165
29543,-34.76783371,-58.37925339,1,,1,45,42,82000,1952.38095238095
29544,-34.76783371,-58.37925339,2,,1,87,80,158000,1975
29545,-34.588508,-58.5689832,2,,1,,40,92000,2300
29546,-34.60510254,-58.56040192,2,,2,73,72,145000,2013.88888888889
29547,-34.60510254,-58.56040192,1,,1,45,44,85000,1931.81818181818
29548,-34.60665131,-58.5693512,1,,1,60,58,87000,1500
29549,-34.60998154,-58.56413651,,,1,42,39,73500,1884.61538461538
29550,-34.6088295,-58.56393051,1,,1,55,53,85000,1603.77358490566
29551,-34.60254,-58.5424796,1,,1,,33,60000,1818.18181818182
29552,-34.639497,-58.433419,2,,,32,32,75000,2343.75
29553,-34.6135379056,-58.4814872422,3,,1,75,72,135000,1875
29554,-34.6172688,-58.4889436,1,,1,45,29,76000,2620.68965517241
29555,-34.612623,-58.4365537,1,,1,35,32,98000,3062.5
29556,-34.6053838,-58.4306523,1,,1,35,35,84000,2400
29557,-34.58217621,-58.49971008,1,,1,42,38,115000,3026.31578947368
29558,-34.5808009,-58.5054065,1,,1,37,34,99000,2911.76470588235
29559,-34.54573822,-58.55464554,1,,1,55,50,115000,2300
29560,-34.6145994,-58.4633166,1,,1,30,27,78000,2888.88888888889
29561,-34.5974268,-58.3785565,,,2,40,40,100000,2500
29562,-34.6105082609,-58.4015591464,2,1,1,35,35,79800,2280
29563,-34.6124581,-58.4033175,2,1,1,42,37,69000,1864.86486486486
29564,-34.6299795,-58.4146847,2,1,1,36,36,93000,2583.33333333333
29565,-34.4321129,-58.831387,2,1,2,100,45,99000,2200
29566,-34.426478817,-58.8402235995,2,1,1,97,47,95000,2021.27659574468
29567,-34.4239522,-58.786165,2,1,1,50,40,92000,2300
29568,-34.4594393,-58.9201811,2,1,1,46,46,85000,1847.82608695652
29569,-34.4581042,-58.9088107,2,1,1,62,62,110000,1774.1935483871
29570,-34.4340368,-58.797045,2,1,1,95,69,140000,2028.98550724638
29571,-34.4514312603,-58.9088452349,2,1,1,63,57,109440,1920
29572,-34.4514312603,-58.9088452349,1,1,1,42,35,67520,1929.14285714286
29573,-34.4271066825,-58.7896432171,2,1,1,68,68,115000,1691.17647058824
29574,-34.4514312603,-58.9088452349,2,1,1,56,46,81600,1773.91304347826
29575,-34.4453226,-58.9751816,2,1,1,106,50,88000,1760
29576,-34.425087,-58.5796585,2,1,1,67,60,135000,2250
29577,-34.4063799567,-58.6374283484,2,1,2,63,55,210000,3818.18181818182
29578,-34.4204775,-58.6644961,1,1,1,48,40,96500,2412.5
29579,-34.3940424,-58.644424,2,1,1,50,45,171500,3811.11111111111
29580,-34.425087,-58.5796585,2,1,1,57,49,165000,3367.34693877551
29581,-34.396684,-58.6478074,1,1,1,53,43,190000,4418.60465116279
29582,-34.4243771,-58.5758439,2,1,1,65,53,130000,2452.83018867925
29583,-34.3914273313,-58.6460518143,2,1,1,87,59,245000,4152.54237288136
29584,-34.396684,-58.647807,2,1,1,60,60,285000,4750
29585,-34.4112485043,-58.619750289,2,1,1,51,51,129574,2540.66666666667
29586,-34.427317,-58.5766779,2,1,1,56,50,130000,2600
29587,-34.4371963586,-58.6451316527,2,1,1,56,47,110000,2340.42553191489
29588,-34.4246993,-58.658299,2,1,1,67,53,150000,2830.18867924528
29589,-34.4142756,-58.6080344,1,1,1,41,37,108651,2936.51351351351
29590,-34.4142756,-58.6080344,2,1,1,49,42,142247,3386.83333333333
29591,-34.4008097,-58.6524757,1,1,1,54,54,140000,2592.59259259259
29592,-34.7055451,-58.3938655,2,1,2,45,45,130000,2888.88888888889
29593,-34.6515503,-58.6286877,1,1,1,30,30,60000,2000
29594,-34.6495011,-58.6440534,3,1,2,92,66,250000,3787.87878787879
29595,-34.5427503,-58.4601452,1,1,1,49,43,129000,3000
29596,-34.5427503,-58.4601452,2,1,2,51,43,185000,4302.32558139535
29597,-34.5534062,-58.4747536,,1,1,71,64,245000,3828.125
29598,-34.5989164,-58.3768833,2,1,1,32,32,68000,2125
29599,-34.5916927,-58.3800557,5,1,2,200,100,410000,4100
29600,-34.5982704598,-58.4281876326,2,1,1,40,37,96000,2594.5945945946
29601,-34.6099131955,-58.4250902939,2,1,1,40,40,83000,2075
29602,-34.6053726,-58.4276083,2,1,1,56,50,143000,2860
29603,-34.6123370718,-58.4163880796,2,1,1,42,39,109000,2794.87179487179
29604,-34.60218,-58.4224,2,1,1,41,41,97000,2365.85365853659
29605,-34.6100408,-58.4276497,2,1,1,30,30,83000,2766.66666666667
29606,-34.6010882563,-58.4256544326,2,1,1,56,47,137000,2914.89361702128
29607,-34.6025552137,-58.4230441512,2,1,1,40,40,99500,2487.5
29608,-34.6114447,-58.4209936,2,1,1,44,40,138000,3450
